sample_id,label,data_source,confidence,sample_weight,image_path,domain,date
TBH_1148,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1148\thumbnail.jpg,turnbackhoax,2025-01-09 00:00:00
TBH_1151,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1151\thumbnail.png,turnbackhoax,2025-04-22 00:00:00
TBH_1155,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1155\thumbnail.png,turnbackhoax,2025-09-12 00:00:00
TBH_1156,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1156\thumbnail.png,turnbackhoax,2025-07-31 00:00:00
TBH_1157,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1157\thumbnail.png,turnbackhoax,2025-04-29 00:00:00
TBH_1161,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1161\thumbnail.png,turnbackhoax,2024-10-24 00:00:00
TBH_1162,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1162\thumbnail.png,turnbackhoax,2025-08-02 00:00:00
TBH_1164,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1164\thumbnail.png,turnbackhoax,2025-04-22 00:00:00
TBH_1165,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1165\thumbnail.jpg,turnbackhoax,2024-11-22 00:00:00
TBH_1166,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1166\thumbnail.png,turnbackhoax,2025-09-10 00:00:00
TBH_1167,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1167\thumbnail.jpg,turnbackhoax,2024-02-27 00:00:00
TBH_1168,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1168\thumbnail.png,turnbackhoax,2025-03-07 00:00:00
TBH_1169,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1169\thumbnail.jpg,turnbackhoax,2025-09-08 00:00:00
TBH_1171,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1171\thumbnail.png,turnbackhoax,2025-01-14 00:00:00
TBH_1172,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1172\thumbnail.png,turnbackhoax,2025-03-16 00:00:00
TBH_1177,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1177\thumbnail.png,turnbackhoax,2025-10-22 00:00:00
TBH_1178,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1178\thumbnail.jpg,turnbackhoax,2024-11-24 00:00:00
TBH_1179,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1179\thumbnail.png,turnbackhoax,2024-11-14 00:00:00
TBH_1186,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1186\thumbnail.png,turnbackhoax,2024-11-20 00:00:00
TBH_1187,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1187\thumbnail.png,turnbackhoax,2024-11-01 00:00:00
TBH_1191,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1191\thumbnail.jpg,turnbackhoax,2024-10-18 00:00:00
TBH_1192,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1192\thumbnail.png,turnbackhoax,2025-04-10 00:00:00
TBH_1193,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1193\thumbnail.jpg,turnbackhoax,2025-01-17 00:00:00
TBH_1194,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1194\thumbnail.jpg,turnbackhoax,2025-05-29 00:00:00
TBH_1196,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1196\thumbnail.jpg,turnbackhoax,2025-01-12 00:00:00
TBH_1197,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1197\thumbnail.png,turnbackhoax,2025-10-03 00:00:00
TBH_1199,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1199\thumbnail.jpg,turnbackhoax,2025-06-24 00:00:00
TBH_1200,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1200\thumbnail.png,turnbackhoax,2024-12-09 00:00:00
TBH_1201,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1201\thumbnail.png,turnbackhoax,2025-11-06 00:00:00
TBH_1202,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1202\thumbnail.jpg,turnbackhoax,2024-12-06 00:00:00
TBH_1204,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1204\thumbnail.png,turnbackhoax,2025-10-28 00:00:00
TBH_1208,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1208\thumbnail.png,turnbackhoax,2025-02-17 00:00:00
TBH_1210,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1210\thumbnail.jpg,turnbackhoax,2025-01-07 00:00:00
TBH_1211,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1211\thumbnail.png,turnbackhoax,2025-02-19 00:00:00
TBH_1212,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1212\thumbnail.png,turnbackhoax,2025-05-21 00:00:00
TBH_1213,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1213\thumbnail.png,turnbackhoax,2025-03-21 00:00:00
TBH_1214,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1214\thumbnail.png,turnbackhoax,2025-09-19 00:00:00
TBH_1215,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1215\thumbnail.png,turnbackhoax,2025-08-13 00:00:00
TBH_1216,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1216\thumbnail.png,turnbackhoax,2025-08-19 00:00:00
TBH_1219,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1219\thumbnail.png,turnbackhoax,2025-09-03 00:00:00
TBH_1220,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1220\thumbnail.png,turnbackhoax,2025-01-29 00:00:00
TBH_1222,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1222\thumbnail.png,turnbackhoax,2025-09-18 00:00:00
TBH_1223,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1223\thumbnail.png,turnbackhoax,2025-10-28 00:00:00
TBH_1224,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1224\thumbnail.png,turnbackhoax,2025-09-24 00:00:00
TBH_1226,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1226\thumbnail.png,turnbackhoax,2025-09-11 00:00:00
TBH_1227,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1227\thumbnail.png,turnbackhoax,2025-07-31 00:00:00
TBH_1229,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1229\thumbnail.png,turnbackhoax,2025-04-12 00:00:00
TBH_1230,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1230\thumbnail.png,turnbackhoax,2025-03-12 00:00:00
TBH_1232,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1232\thumbnail.png,turnbackhoax,2025-08-19 00:00:00
TBH_1233,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1233\thumbnail.png,turnbackhoax,2025-10-07 00:00:00
TBH_1235,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1235\thumbnail.png,turnbackhoax,2025-05-14 00:00:00
TBH_1236,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1236\thumbnail.png,turnbackhoax,2024-02-21 00:00:00
TBH_1237,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1237\thumbnail.png,turnbackhoax,2025-03-23 00:00:00
TBH_1238,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1238\thumbnail.jpg,turnbackhoax,2025-08-13 00:00:00
TBH_1241,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1241\thumbnail.png,turnbackhoax,2025-06-26 00:00:00
TBH_1242,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1242\thumbnail.png,turnbackhoax,2025-10-28 00:00:00
TBH_1244,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1244\thumbnail.png,turnbackhoax,2025-06-26 00:00:00
TBH_1248,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1248\thumbnail.png,turnbackhoax,2025-07-16 00:00:00
TBH_1249,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1249\thumbnail.png,turnbackhoax,2025-06-23 00:00:00
TBH_1253,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1253\thumbnail.png,turnbackhoax,2025-07-14 00:00:00
TBH_1254,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1254\thumbnail.png,turnbackhoax,2025-09-24 00:00:00
TBH_1256,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1256\thumbnail.png,turnbackhoax,2025-06-06 00:00:00
TBH_1258,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1258\thumbnail.jpg,turnbackhoax,2025-09-02 00:00:00
TBH_1259,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1259\thumbnail.png,turnbackhoax,2025-01-14 00:00:00
TBH_1260,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1260\thumbnail.png,turnbackhoax,2025-07-18 00:00:00
TBH_1261,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1261\thumbnail.png,turnbackhoax,2024-01-31 00:00:00
TBH_1268,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1268\thumbnail.png,turnbackhoax,2024-11-03 00:00:00
TBH_1270,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1270\thumbnail.png,turnbackhoax,2025-01-17 00:00:00
TBH_1274,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1274\thumbnail.png,turnbackhoax,2025-05-27 00:00:00
TBH_1278,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1278\thumbnail.png,turnbackhoax,2025-01-13 00:00:00
TBH_1280,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1280\thumbnail.png,turnbackhoax,2025-06-02 00:00:00
TBH_1281,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1281\thumbnail.jpg,turnbackhoax,2024-10-29 00:00:00
TBH_1285,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1285\thumbnail.jpg,turnbackhoax,2025-03-24 00:00:00
TBH_1286,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1286\thumbnail.png,turnbackhoax,2025-09-18 00:00:00
TBH_1287,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1287\thumbnail.png,turnbackhoax,2025-04-17 00:00:00
TBH_1290,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1290\thumbnail.jpg,turnbackhoax,2025-07-23 00:00:00
TBH_1291,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1291\thumbnail.jpg,turnbackhoax,2025-06-18 00:00:00
TBH_1292,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1292\thumbnail.png,turnbackhoax,2025-09-29 00:00:00
TBH_1293,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1293\thumbnail.png,turnbackhoax,2025-11-06 00:00:00
TBH_1295,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1295\thumbnail.png,turnbackhoax,2025-02-19 00:00:00
TBH_1296,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1296\thumbnail.png,turnbackhoax,2025-09-04 00:00:00
TBH_1297,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1297\thumbnail.png,turnbackhoax,2025-07-30 00:00:00
TBH_1298,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1298\thumbnail.png,turnbackhoax,2025-07-18 00:00:00
TBH_1299,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1299\thumbnail.png,turnbackhoax,2025-09-09 00:00:00
TBH_1300,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1300\thumbnail.jpg,turnbackhoax,2024-10-24 00:00:00
TBH_1301,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1301\thumbnail.png,turnbackhoax,2025-08-09 00:00:00
TBH_1302,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1302\thumbnail.jpg,turnbackhoax,2025-10-02 00:00:00
TBH_1304,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1304\thumbnail.png,turnbackhoax,2025-07-26 00:00:00
TBH_1306,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1306\thumbnail.png,turnbackhoax,2024-03-20 00:00:00
TBH_1309,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1309\thumbnail.jpg,turnbackhoax,2024-10-26 00:00:00
TBH_1310,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1310\thumbnail.png,turnbackhoax,2025-09-24 00:00:00
TBH_1311,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1311\thumbnail.png,turnbackhoax,2024-10-17 00:00:00
TBH_1313,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1313\thumbnail.png,turnbackhoax,2025-10-03 00:00:00
TBH_1314,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1314\thumbnail.png,turnbackhoax,2025-09-12 00:00:00
TBH_1315,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1315\thumbnail.jpg,turnbackhoax,2024-04-18 00:00:00
TBH_1320,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1320\thumbnail.jpg,turnbackhoax,2024-12-14 00:00:00
TBH_1322,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1322\thumbnail.png,turnbackhoax,2025-07-07 00:00:00
TBH_1323,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1323\thumbnail.png,turnbackhoax,2025-08-11 00:00:00
TBH_1324,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1324\thumbnail.png,turnbackhoax,2025-08-22 00:00:00
TBH_1326,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1326\thumbnail.png,turnbackhoax,2025-02-24 00:00:00
TBH_1327,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1327\thumbnail.png,turnbackhoax,2025-02-17 00:00:00
TBH_1332,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1332\thumbnail.png,turnbackhoax,2025-09-27 00:00:00
TBH_1333,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1333\thumbnail.png,turnbackhoax,2025-09-19 00:00:00
TBH_1334,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1334\thumbnail.png,turnbackhoax,2025-03-12 00:00:00
TBH_1335,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1335\thumbnail.jpg,turnbackhoax,2024-12-20 00:00:00
TBH_1336,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1336\thumbnail.png,turnbackhoax,2025-09-24 00:00:00
TBH_1338,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1338\thumbnail.png,turnbackhoax,2025-09-24 00:00:00
TBH_1339,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1339\thumbnail.png,turnbackhoax,2025-07-28 00:00:00
TBH_1340,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1340\thumbnail.jpg,turnbackhoax,2025-01-06 00:00:00
TBH_1343,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1343\thumbnail.png,turnbackhoax,2025-03-06 00:00:00
TBH_1344,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1344\thumbnail.jpg,turnbackhoax,2024-11-19 00:00:00
TBH_1348,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1348\thumbnail.png,turnbackhoax,2024-11-22 00:00:00
TBH_1350,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1350\thumbnail.jpg,turnbackhoax,2025-02-10 00:00:00
TBH_1351,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1351\thumbnail.png,turnbackhoax,2024-02-02 00:00:00
TBH_1352,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1352\thumbnail.jpg,turnbackhoax,2025-06-26 00:00:00
TBH_1354,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1354\thumbnail.png,turnbackhoax,2025-09-16 00:00:00
TBH_1356,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1356\thumbnail.png,turnbackhoax,2025-04-29 00:00:00
TBH_1358,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1358\thumbnail.png,turnbackhoax,2025-10-27 00:00:00
TBH_1361,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1361\thumbnail.jpg,turnbackhoax,2024-11-11 00:00:00
TBH_1365,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1365\thumbnail.png,turnbackhoax,2025-05-06 00:00:00
TBH_1366,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1366\thumbnail.png,turnbackhoax,2025-06-30 00:00:00
TBH_1370,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1370\thumbnail.png,turnbackhoax,2024-12-26 00:00:00
TBH_1371,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1371\thumbnail.png,turnbackhoax,2025-05-21 00:00:00
TBH_1372,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1372\thumbnail.png,turnbackhoax,2024-12-09 00:00:00
TBH_1374,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1374\thumbnail.png,turnbackhoax,2025-05-30 00:00:00
TBH_1376,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1376\thumbnail.png,turnbackhoax,2025-05-05 00:00:00
TBH_1377,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1377\thumbnail.png,turnbackhoax,2024-11-30 00:00:00
TBH_1378,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1378\thumbnail.jpg,turnbackhoax,2024-01-31 00:00:00
TBH_1379,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1379\thumbnail.png,turnbackhoax,2025-07-25 00:00:00
TBH_1381,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1381\thumbnail.png,turnbackhoax,2025-03-04 00:00:00
TBH_1385,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1385\thumbnail.jpg,turnbackhoax,2024-04-20 00:00:00
TBH_1388,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1388\thumbnail.jpg,turnbackhoax,2023-07-19 00:00:00
TBH_1389,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1389\thumbnail.png,turnbackhoax,2023-06-17 00:00:00
TBH_1391,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1391\thumbnail.png,turnbackhoax,2023-07-05 00:00:00
TBH_1393,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1393\thumbnail.png,turnbackhoax,2023-10-25 00:00:00
TBH_1394,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1394\thumbnail.png,turnbackhoax,2023-09-09 00:00:00
TBH_1396,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1396\thumbnail.png,turnbackhoax,2023-01-04 00:00:00
TBH_1397,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1397\thumbnail.png,turnbackhoax,2023-03-25 00:00:00
TBH_1398,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1398\thumbnail.png,turnbackhoax,2023-04-15 00:00:00
TBH_1404,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1404\thumbnail.png,turnbackhoax,2023-04-04 00:00:00
TBH_1405,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1405\thumbnail.png,turnbackhoax,2023-06-02 00:00:00
TBH_1406,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1406\thumbnail.png,turnbackhoax,2023-01-24 00:00:00
TBH_1407,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1407\thumbnail.png,turnbackhoax,2023-08-01 00:00:00
TBH_1408,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1408\thumbnail.png,turnbackhoax,2023-01-29 00:00:00
TBH_1409,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1409\thumbnail.png,turnbackhoax,2023-07-06 00:00:00
TBH_1411,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1411\thumbnail.png,turnbackhoax,2023-05-02 00:00:00
TBH_1412,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1412\thumbnail.jpg,turnbackhoax,2023-11-22 00:00:00
TBH_1414,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1414\thumbnail.jpg,turnbackhoax,2023-05-30 00:00:00
TBH_1417,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1417\thumbnail.png,turnbackhoax,2023-02-06 00:00:00
TBH_1418,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1418\thumbnail.png,turnbackhoax,2023-07-24 00:00:00
TBH_1420,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1420\thumbnail.png,turnbackhoax,2023-05-31 00:00:00
TBH_1425,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1425\thumbnail.png,turnbackhoax,2023-07-11 00:00:00
TBH_1426,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1426\thumbnail.png,turnbackhoax,2023-01-27 00:00:00
TBH_1427,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1427\thumbnail.png,turnbackhoax,2023-01-03 00:00:00
TBH_1432,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1432\thumbnail.png,turnbackhoax,2023-05-26 00:00:00
TBH_1433,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1433\thumbnail.png,turnbackhoax,2023-05-22 00:00:00
TBH_1434,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1434\thumbnail.png,turnbackhoax,2023-05-18 00:00:00
TBH_1436,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1436\thumbnail.png,turnbackhoax,2023-11-11 00:00:00
TBH_1437,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1437\thumbnail.png,turnbackhoax,2023-04-22 00:00:00
TBH_1441,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1441\thumbnail.png,turnbackhoax,2023-04-23 00:00:00
TBH_1443,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1443\thumbnail.png,turnbackhoax,2023-06-21 00:00:00
TBH_1447,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1447\thumbnail.png,turnbackhoax,2025-08-25 00:00:00
TBH_1448,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1448\thumbnail.jpg,turnbackhoax,2025-03-31 00:00:00
TBH_1453,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1453\thumbnail.png,turnbackhoax,2025-10-24 00:00:00
TBH_1454,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1454\thumbnail.png,turnbackhoax,2025-06-16 00:00:00
TBH_1456,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1456\thumbnail.png,turnbackhoax,2025-02-19 00:00:00
TBH_1457,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1457\thumbnail.png,turnbackhoax,2023-04-16 00:00:00
TBH_1460,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1460\thumbnail.png,turnbackhoax,2025-11-05 00:00:00
TBH_1461,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1461\thumbnail.png,turnbackhoax,2025-05-30 00:00:00
TBH_1462,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1462\thumbnail.png,turnbackhoax,2025-07-15 00:00:00
TBH_1464,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1464\thumbnail.png,turnbackhoax,2023-06-13 00:00:00
TBH_1465,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1465\thumbnail.png,turnbackhoax,2025-07-29 00:00:00
TBH_1466,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1466\thumbnail.png,turnbackhoax,2025-07-09 00:00:00
TBH_1469,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1469\thumbnail.png,turnbackhoax,2025-02-26 00:00:00
TBH_1470,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1470\thumbnail.png,turnbackhoax,2025-01-13 00:00:00
TBH_1471,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1471\thumbnail.png,turnbackhoax,2025-02-11 00:00:00
TBH_1473,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1473\thumbnail.png,turnbackhoax,2025-09-16 00:00:00
TBH_1474,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1474\thumbnail.png,turnbackhoax,2025-02-24 00:00:00
TBH_1475,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1475\thumbnail.png,turnbackhoax,2023-01-07 00:00:00
TBH_1476,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1476\thumbnail.png,turnbackhoax,2025-08-28 00:00:00
TBH_1477,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1477\thumbnail.png,turnbackhoax,2025-08-21 00:00:00
TBH_1481,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1481\thumbnail.png,turnbackhoax,2025-11-03 00:00:00
TBH_1482,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1482\thumbnail.png,turnbackhoax,2025-05-16 00:00:00
TBH_1483,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1483\thumbnail.png,turnbackhoax,2023-04-12 00:00:00
TBH_1484,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1484\thumbnail.png,turnbackhoax,2025-09-18 00:00:00
TBH_1487,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1487\thumbnail.png,turnbackhoax,2025-01-06 00:00:00
TBH_1490,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1490\thumbnail.png,turnbackhoax,2025-04-14 00:00:00
TBH_1491,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1491\thumbnail.png,turnbackhoax,2025-10-30 00:00:00
TBH_1492,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1492\thumbnail.png,turnbackhoax,2025-07-23 00:00:00
TBH_1493,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1493\thumbnail.png,turnbackhoax,2025-09-30 00:00:00
TBH_1497,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1497\thumbnail.png,turnbackhoax,2025-08-07 00:00:00
TBH_1500,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1500\thumbnail.png,turnbackhoax,2025-01-08 00:00:00
TBH_1503,hoax,original_hoax,1.0,1.0,data\raw\turnbackhoax\images\1503\thumbnail.png,turnbackhoax,2025-09-23 00:00:00
