id,blog_date,blog_title,flag,social_media,post_text,post_date,blog_check,blog_conclusion,post_view,post_likes,post_comment,post_share,post_url,archive_url,blog_url,thumbnail
1610,18/07/2025,Obama Tolak Amerika Ikut Campur Perang Iran,SALAH,Twitter,"“breaking news
mantan presiden Amerika Barack Obama menolak kebijakan trump
Barack Obama menolak Amerika ikut campur per4ng dengan Iran”",18/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/18/salah-obama-tolak-amerika-ikut-campur-perang-iran,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-13-1-678x381.png
1611,27/03/2025,Tautan “Undian dari Bank Jatim untuk Pengguna Jconnect Mobile”,SALAH,Twitter,"“Hy Sobat Bank Jatim yang sudah terdaftar Mobil Banking ( 𝗝𝗰𝗼𝗻𝗻𝗲𝗰𝘁 𝗠𝗼𝗯𝗶𝗹𝗲 )
Yuk Daftarkan sekarang Gebyar Undian Berhadiah Bank Jatim Hadir Lagi! Raih Hadiah Mewah Impianmu! Cukup Nabung, Hadiah Mewah Jadi Nyata!
Syarat daftar gebyar Bank Jatim harus saldo kelipatan Rp 5-10 Juta dan menangkan hadiah spektakuler! Hadiah Undian Fantastis Menanti Kamu:
4 unit Mercedes Benz
12 Toyota innova zenix
120 honda Vario
75 unit Samsung Galaxy Fold 6 –
1000 unit Tabungan Emas Plus!
Kumpulkan poin dan dapatkan lebih dari 100 ribu hadiah langsung setiap minggunya!
750 juta Voucher Blibli
50 juta voucher tiket
50 juta voucher Grab
90 juta voucher Alfamart
100 juta Voucher indomaret
Info lengkap: Ayo, Tingkatkan saldo Jatim-mu di atas 10 juta sekarang!
Daftar kan sekarang Semakin banyak kamu nabung, semakin besar peluang menang. Jangan sampai ketinggalan! Klik link di bawah ini 👇",27/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/27/penipuan-tautan-undian-dari-bank-jatim-untuk-pengguna-jconnect-mobile,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/Vania_Impostor-Konten-HEADER-Light-Background-2-678x381.png
1612,28/07/2025,Wamen Giring Minta Anies Tidak Terjun Lagi ke Politik,SALAH,Twitter,“Wamen Giring: Minta Anies Tidak Usah Lagi Terjun Ke Politik Gaduh Terus Jika Masih Ada Anies”,28/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/28/salah-wamen-giring-minta-anies-tidak-terjun-lagi-ke-politik,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Light-Background-8-1-678x381.png
1613,31/01/2025,Donald Trump Mau Pindahkan Dua Juta Warga Gaza ke Indonesia,SALAH,Twitter,“VIRAL! DONALD TRUMP INGIN PINDAHKAN 2 JUTA WARGA GAZA KE NEGARA INDONESIA.”,31/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/31/salah-donald-trump-mau-pindahkan-dua-juta-warga-gaza-ke-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/header-donald-trump-pindahkan-2-juta-warga-gaza-ke-Indonesia-test-678x381.png
1614,10/05/2023,Video “SERANGAN RI BERSKALA PENUH NERAKA BAGI CHINA DAN SEKITARNYA”,SALAH,Twitter,* “BEGINI JADINYA JIKA RI NAIK PITAM – MALAYSIA – UCRANIA – DUNIA MILITER UPDATE – BERITA TERKINI – KPK” (di post),10/05/2023,,,0,0,0,0,https://turnbackhoax.id/2023/05/10/salah-video-serangan-ri-berskala-penuh-neraka-bagi-china-dan-sekitarnya,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/05/X-serangan-ri-skala-penuh-03-1-678x381.png
1615,23/04/2025,Raymond Chin Promosikan “Grup Analisis Saham Eksklusif”,SALAH,WhatsApp,"“Peluang sudah di depan mata tapi lo masih ragu? Halo semua gua Raymond Chin, pernah gak sih lu lihat saham naik, tapi lu telat masuk, nyesek banget kan? Bayangin ada analis top yang bisa kasih lu bocoran lebih awal sektor mana yang bakal ngegas. Hari ini gua mau kenalin analis dengan track record gila, prediksinya tajam dan sering kena! Apa yang bakal lo dapet? Nah, pertama analisa dan insight profesional yang 100% gratis! Kedua, 5 saham sektor yang lagi hot! Ketiga, strategi cuan, biar gak nyangkut! Kuota terbatas lo! Gabung sekarang aja & gratis lewat WhatsApp!”",23/04/2025,,,0,0,0,0,https://turnbackhoax.id/2025/04/23/penipuan-raymond-chin-promosikan-grup-analisis-saham-eksklusif,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/04/header-raymond-chin-promosikan-grup-saham-678x381.png
1616,04/04/2023,Video “UNI EROPA MULAI TAKUT DENGAN ENCAMAN RI MINTA PERLINDUNGAN NATO”,SALAH,Twitter,“UNI EROPA MULAI TAKUT DENGAN ENCAMAN RI MINTA PERLINDUNGAN NATO”.,04/04/2023,,,0,0,0,0,https://turnbackhoax.id/2023/04/04/salah-video-uni-eropa-mulai-takut-dengan-encaman-ri-minta-perlindungan-nato,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/04/X-eu-takut-ri-03-1-678x381.png
1617,15/09/2025,BEM UI Imbau Masyarakat Tidak Keluar Malam karena Ada Operasi Petrus,SALAH,Twitter,"BEM UI.#Pemberitahuan untuk tidak keluar malm mulai malm ini hingga -tgl 10 september 2025.di jam 22.00 keatas .Mulai malam ini,Seruan dari interpol &Polisi akan diberlakukan (PETRUS)Penembak Misterius bagi yg anarkis!!.Ingatkan sanak keluarga untuk tidak keluar malam sehingga tidak salah sasaran perintah TEMBAK MATI DITEMPAT..info ini resmi dari INTEL menyampaikan ke teman -teman Mahasiswa .ini berita rahasia tidak semua orang tau .Jadi dihimbau jam 22 .00.malam matikan lampu lampu yg sekitar yg mengundang kerumunan/tongkrongan disekitar Rumah. Selalu waspada dan diam di rumah 🙏",15/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/15/salah-bem-ui-imbau-masyarakat-tidak-keluar-malam-karena-ada-operasi-petrus,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/image-60-678x381.png
1618,17/04/2025,Abu Janda Jadi Komisaris Jasamarga Tollroad Operator,SALAH,Twitter,“Selamat dan Sukses atas terpilihnya Permadi Arya sebagai Komisaris PT. Jasamarga Tollroad Operation.”,17/04/2025,,,0,0,0,0,https://turnbackhoax.id/2025/04/17/salah-abu-janda-jadi-komisaris-jasamarga-tollroad-operator,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/04/Header-abu-janda-komisaris-678x381.png
1619,18/12/2023,"Video Lautan Manusia di Madrid, Spanyol untuk Palestina",SALAH,Twitter,"Cientos de miles de personas se manifiestan contra la amnistía en toda España: ""No nos callaremos""
— Telediarios de TVE (@telediario_tve)",18/12/2023,,,0,0,0,0,https://turnbackhoax.id/2023/12/18/salah-video-lautan-manusia-di-madrid-spanyol-untuk-palestina,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/12/Demo-Palestina-di-Spanyol-678x381.png
1620,19/08/2025,Video “10 Ribu Warga Jakarta Bantu Warga Pati Demo Turunkan Bupati”,SALAH,Twitter,"“warga jakarta siap bantu warga Patih 10 ribu orang siap demo turunkan bupati Pati dari jabatannya”
“Menyala Warga jakarta mau bantu rakyat pati🔥 demo turunkan bupati teteap berjalan”",19/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/19/salah-video-10-ribu-warga-jakarta-bantu-warga-pati-demo-turunkan-bupati,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/Header-10rb-warga-jakarta-ikut-demo-pati-678x381.png
1621,03/09/2025,Penemuan Alat Bantu Seks di Kediaman Ahmad Sahroni,SALAH,Twitter,"“Benda ini membuktikan
bahwa istri Sahroni saja
tidak puas dengan kinerja Sahroni”",03/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/03/salah-penemuan-alat-bantu-seks-di-kediaman-ahmad-sahroni,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/dl-sahroni-HEADER-678x381.png
1622,02/10/2025,Purbaya Sebut Rp58 T Anggaran MBG Hilang di Birokrasi dan Administrasi,SALAH,Twitter,"Purbaya: Dari 71 triliun anggaran MBG baru 13 T yang terserap, 58 T hilang di birokrasi dan administrasi",02/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/02/salah-purbaya-sebut-rp58-t-anggaran-mbg-hilang-di-birokrasi-dan-administrasi,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/image-4-678x381.png
1623,17/07/2025,"Rusia Bantu Iran, Nyatakan Perang terhadap Israel dan AS",SALAH,Twitter,"“hari ini
Rusia akhir nya resmi bantu iran dan menyatakan perang dengan Israel dan As”",17/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/17/salah-rusia-bantu-iran-nyatakan-perang-terhadap-israel-dan-as,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-15-678x381.png
1624,14/04/2023,Video “SELURUH UMAT MUSLIM BERSATU LINDUNGI INDONESIA DARI SERANGAN UNI EROPA”,SALAH,Instagram,View this post on Instagram,14/04/2023,,,0,0,0,0,https://turnbackhoax.id/2023/04/14/salah-video-seluruh-umat-muslim-bersatu-lindungi-indonesia-dari-serangan-uni-eropa,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/04/X-muslim-bersatu-eu-serang-id-03-1-678x381.png
1625,18/07/2025,Jepang Membentuk Pusat Komando Imbas Ulah WNI,SALAH,Twitter,"“MIRIS! Imbas ulah WNI di Jepang yang jadi perhatian publik, pemerintah Jepang akan bentuk Organisasi Pusat Komando”.",18/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/18/salah-jepang-membentuk-pusat-komando-imbas-ulah-wni,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/jepang-678x381.jpg
1626,07/06/2023,Video “GEMPAR SIANG INI PENGHINA ISTRI GIBRAN DI CIDUK TERNYATA RELAWAN ANIES DAN AHY”,SALAH,Twitter,* “Terancam 7 tahun penjara pengakuan tersangka bikin semua terkejut..” (di post).,07/06/2023,,,0,0,0,0,https://turnbackhoax.id/2023/06/07/salah-video-gempar-siang-ini-penghina-istri-gibran-di-ciduk-ternyata-relawan-anies-dan-ahy,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/06/X-penghina-selvi-di-ciduk-03-1-678x381.png
1627,18/09/2025,Sri Mulyani Mengadu ke Solo Usai Reshuffle Kabinet,SALAH,Twitter,"TERNYATA MEMANG BENAR KABAR2 YG SANTER SELAMA INI BEGITU DI RESUFLE KOK PADA NGADU KE SOLO. BENER2 GENG SOLO
TERUNGKAP! Usai Sri Mulyani di-Reshuffle, Pejabat Ramai-Ramai Ngadu ke SOLO – Benar2 Geng Solo?",18/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/18/salah-sri-mulyani-mengadu-ke-solo-usai-reshuffle-kabinet,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/3.-Header-SM-678x381.png
1628,07/12/2023,"Tangkapan Layar Artikel “BREAKING NEWS: Jokowi Kunjungi NTT, Begini Jadwal Kunker RI I dan RI 3 Berkunjung di Tiga Daerah”",SALAH,Twitter,"“BREAKING NEWS: Jokowi Kunjungi NTT, Begini Jadwal Kunker RI I dan RI 3 Berkunjung di Tiga Daerah”.",07/12/2023,,,0,0,0,0,https://turnbackhoax.id/2023/12/07/salah-tangkapan-layar-artikel-breaking-news-jokowi-kunjungi-ntt-begini-jadwal-kunker-ri-i-dan-ri-3-berkunjung-di-tiga-daerah,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/12/X-kunker-ri3-03-678x381.png
1629,17/09/2025,Kompol Winam Agus “Komandan Jaguar Depok” Mengundurkan Diri,SALAH,Twitter,"“#Komisaris Polisi Winam Agus Mengundurkan Diri Dari Kepolisian Mengaku Sangat Sedih Melihat Kondisi Sekarang, Dan Merasa Polisi Tlh Bnyk Bertindak Melanggar Kode Edik Kepolisian#.”",17/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/17/salah-kompol-winam-agus-komandan-jaguar-depok-mengundurkan-diri,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-9-678x381.png
1630,23/06/2025,Dedi Mulyadi Laporkan Ridwan Kamil ke KPK karena Anggaran Hilang dan Utang BPJS Rp300 Miliar,SALAH,Twitter,Dedi mulyadi laporkan Ridwan kamil ke KPK#rells #fyp #trending #KDM #dedimulyadi #beritaviral #victoriasscret #backtothefuture #equipment #Ravens #rhinoceros #cartepillar #demolotion #adinross #outerbanks #hitachi #volvo,23/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/23/salah-dedi-mulyadi-laporkan-ridwan-kamil-ke-kpk-karena-anggaran-hilang-dan-utang-bpjs-rp300-miliar,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/Copy-of-Copy-of-2.-Misleading-Content_20250619_225502_0000-1-678x381.png
1631,27/07/2025,Video “Sri Mulyani Permalukan DPR saat Membahas Uang Negara”,SALAH,Twitter,"“Sri Mulyani T4mpar Keras DPR
Sri Mulyani Perm4lukan Habis DPR: Bapak Biar Gak Nyebar Hoax…..
#dpr #srimulyani #hutangnegara #beritaviral #beritapolitik #viralbanget”",27/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/27/salah-video-sri-mulyani-permalukan-dpr-saat-membahas-uang-negara,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-36-678x381.png
1632,17/10/2025,Luhut Jadi Tersangka Korupsi Batu Bara,SALAH,Twitter,"“Kejagung menetapkan Luhut sebagai Tersangka Korupsi sumber daya alam Batu Bara,Luhut Binsar Pandjaitan pemilik PT Toba Bara terbukti  menyalahgunakan Lahan 6000 hektar demi keuntungan Pribadi.!!!”",17/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/17/salah-luhut-jadi-tersangka-korupsi-batu-bara,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Light-Background-14-1-678x381.png
1633,27/03/2025,Tautan Lowongan Kerja PT Ajinomoto Indonesia,SALAH,Twitter,"“tlah di buka loker di pt Ajinomoto
Cowok dan cewek
Gaji 5,2jt/ bulan + uwang makan 50rb/hari
Tdk ada batas usia yang penting sehat
Jam kerja mulai dari jam 8 pagi sampai jam 4 sore
Ijazah tdk diutamakan
Mess di sediakan dan biaya keberangkatan kami tanggung (GRATIS)
Jika berminat silahkan berkomentar atau langsung daftar sekarang melalui link pendaftaran di Bio”",27/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/27/penipuan-tautan-lowongan-kerja-pt-ajinomoto-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/Vania_Fabricated-Content-HEADER-Light-Background-1-678x381.png
1634,05/08/2025,BIN Umumkan Kondisi Darurat Militer Indonesia,SALAH,Twitter,“BIN UMUMKAN KONDISI DARURAT MILITER ! TNI-POLRI SIAGA PENUH ANTISIPASI UPAYA KUDETA BERDARAH OPOSISI”.,05/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/05/salah-bin-umumkan-kondisi-darurat-militer-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Dark-Background-28-678x381.png
1635,07/01/2025,"Isu HAM Melekat di Prabowo, Bikin Erdogan dan Delegasi Walkout",SALAH,Twitter,"“Presiden Turki Erdogan Walk Out saat Prabowo pidato di KTT D8, disusul beberapa delegasi dari negara lain turut keluar dari forum.
Ternyata diluar negeri isu pelanggar HAM masih melekat.
Macan Asia jadi Meong Asia 😂”",07/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/07/salah-isu-ham-melekat-di-prabowo-bikin-erdogan-dan-delegasi-walkout,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/wm-alesan-erdogan-keluar-677x381.png
1636,22/11/2023,JOKOWI TIDAK SETUJU PRABOWO GANTI GIBRAN SEBAGAI CAWAPRES,SALAH,Twitter,"TIDAK SETUJU DIGANTIKAN…
JOKOWI DIKABARKAN TAK SETUJU PRABOWO GANTIKAN GIBRAN….‼️
🆘🆗
— PENGGUGAT IJAZAH (@P3n99u94t_)",22/11/2023,,,0,0,0,0,https://turnbackhoax.id/2023/11/22/salah-jokowi-tidak-setuju-prabowo-ganti-gibran-sebagai-cawapres,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/11/IMG_20231122_051024_579-678x381.jpg
1637,24/06/2025,Simbol Tiga Garis di Grup WhatsApp Itu Tanda Kehadiran Hacker,SALAH,Twitter,"“*Mohon perhatiannya* Group HP yg di kanan atas dekat titik 3 itu ada garis² dari atas ke bawah ber bentuk kotak (dalam lingkaran) berarti di *group tsb ada hecker nya* Tapi kalau sebelah dekat titik 3 ada gambar gagang tilp *group tsb nggak ada hecker  nya* Coba  periksa semua group yg njenengan punya. Jangan pernah ikut bergabung di telepon group krn bisa menguras isi M-Banking Solusinya ; Waspada, jangan mudah percaya, kalau telpon group jangan diangkat, kalau ada nomor tidak dikenal yg pakai profil teman jangan ditanggapi, dan konfirmasi langsung ke nomor aslinya, semoga bermanfaat 🙏”",24/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/24/salah-simbol-tiga-garis-di-grup-whatsapp-itu-tanda-kehadiran-hacker,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/Screenshot-1975-678x381.png
1638,30/11/2023,TEKNOLOGI NYAMUK WOLBACHIA SEBARKAN VIRUS JAPANESE ENCHEPALITIS YANG MENYEBABKAN PERADANGAN OTAK,SALAH,Twitter,"Jangan Kaget Nanti Ujungnya Dana Dari Yayasan Tahija Founding Masuknya Kemana Ya… Dari Penyebaran Nyamuk Wolbachia Di Bali
Bukan Benci Tapi Demi Anak Bangsa Nantinya…
— dhemit_is_back (@dhemit_is_back)",30/11/2023,,,0,0,0,0,https://turnbackhoax.id/2023/11/30/salah-teknologi-nyamuk-wolbachia-sebarkan-virus-japanese-enchepalitis-yang-menyebabkan-peradangan-otak,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/11/IMG_20231130_225639_576-678x381.jpg
1639,16/10/2025,[PARODI] Harimau Jawa Belum Punah,SALAH,Twitter,"“
seorang petani aren di Sukabumi Selatan, Jawa Barat, nyaris diterkam harimau saat berada di kebunnya. Video kejadian tersebut menjadi viral di media sosial, dan banyak orang menduga harimau itu adalah Harimau Jawa yang dianggap telah punah sejak tahun 1970-an. Petani tersebut dilaporkan berhasil menyelamatkan diri dengan memanjat pohon aren.  #fyp  #fypage  #viral  #sukabumi  #macan  #sunda”",16/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/16/parodi-harimau-jawa-belum-punah,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-16-at-17.34.32-678x381.jpeg
1640,07/05/2025,Video “Jokowi Menunjukkan Ijazah Asli Miliknya”,SALAH,Twitter,“Akhirnya jokowi menunjukkan ijazah aslinya. 😊”,07/05/2025,,,0,0,0,0,https://turnbackhoax.id/2025/05/07/salah-video-jokowi-menunjukkan-ijazah-asli-miliknya,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/05/header-jokowi-tunjukan-ijazah-asli-678x381.png
1641,22/01/2025,"BP2MI Gaet Cicil, Tawarkan Pinjaman ke Pekerja Migran",SALAH,Twitter,"“Saya sebagai kepala BP2MI yang baru, menyatakan kepada para TKI bahwa sudah ada peminjaman yang bisa membantu kebutuhan Dana darurat Anda, yaitu peminjaman Cicil. Ciicil ini sudah bekerja sama dengan Kementerian Pekerja Migran dan juga sudah terdaftar di OJK sehingga para TKI tidak perlu khawatir lagi dengan pinjaman Cicil ini.”
“Daftarkan Pinjaman Luar Negeri. Tanpa admin dan biaya pendaftaran, tanpa survey pengajuan hanya 1 jam saja. 6 bulan s/d 60 bulan. Daftar segera. Hingga 500juta.”",22/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/22/penipuan-bp2mi-gaet-cicil-tawarkan-pinjaman-ke-pekerja-migran,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/wm-pinjaman-cicil-678x381.png
1642,04/06/2023,"Video “Orang Bayaran Anies Di Tangkap, Tak Terima Istrinya Di Fitnah Gibran Marah Besar”",SALAH,Twitter,"* BREAKING NEWS.!! AKUI DI BAYAR 500 RB TAK TERIMA ISTRINYA DI FITNAH BUDAK SEX, GIBRAN MURKA” (di gambar pratinjau).",04/06/2023,,,0,0,0,0,https://turnbackhoax.id/2023/06/04/salah-video-orang-bayaran-anies-di-tangkap-tak-terima-istrinya-di-fitnah-gibran-marah-besar,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/06/X-orang-bayaran-anies-gibran-marah-03-1-678x381.png
1643,24/09/2025,Prabowo Setujui Bantuan Rp5 Juta untuk Setiap Guru,SALAH,Twitter,“DISAMPAIKAN KEPADA SELURUH GURU DI INDONESIA MULAI HARI INI BANTUAN BSU DAN INSENTIF UNTUK GURU TELAH RESMI SAYA SETUJUI”,24/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/24/salah-prabowo-setujui-bantuan-rp5-juta-untuk-setiap-guru,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-49-678x381.png
1644,03/09/2025,10 Brimob Tewas Dalam Pengamanan Demo,SALAH,Twitter,"“Ojol dilindes koar-koar, Brimob tewas 10 orang, pura-pura buta
sebenarnya yang dilawan DPR apa POLISI? ”",03/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/03/salah-10-brimob-tewas-dalam-pengamanan-demo,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-1-678x381.png
1645,29/08/2025,Video “Rapat Presiden dan Menteri Setujui Pemberhentian Bupati Sadewo”,SALAH,Twitter,"“Rapat Presiden &Mentri Rapat
Presiden RI menyetujui Bupati Kabupaten Pati Provinsi Jawa Tengah di berhentikan”",29/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/29/salah-video-rapat-presiden-dan-menteri-setujui-pemberhentian-bupati-sadewo,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Dark-Background-33-678x381.png
1646,07/07/2025,Amerika Kirim Pesawat Pembom ke Israel,SALAH,Twitter,"Amerika mengirim pembom siluman B-2 SPIRIT ke Israel.Pada saat yang sama, kapal perang AS dan Inggris menarik diri dari Bahrain.Apa kira2 yang bakal terjadi di perang Iran VS Israel menurut anda?komentar ya",07/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/07/salah-amerika-kirim-pesawat-pembom-ke-israel,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-41-678x381.png
1647,19/02/2025,Tautan “Pendaftaran Program Bantuan Ibu Bersalin (BIB)”,SALAH,Twitter,"“Mohon Segara! Permohonan Bantuan Ibu Bersalin (BIB) Kini Dibuka Lagi Tahun 2025 ✅Ibu-ibu Akan Terima Bantuan Rp 500.000 – Rp 3.000.000 ✅Terbuka Kepada Warganegara Indonesia Cara Memohon 👇 Klik Daftar.
https://kusdhadmelki[dot]mauysojek[dot]top/”",19/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/19/penipuan-tautan-pendaftaran-program-bantuan-ibu-bersalin-bib,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/header-bantuan-ibu-bersalin-678x381.png
1648,03/04/2023,Poster Ajakan Donasi ACT untuk Palestina,SALAH,Twitter,"Hoax & Fitnah ! Ini poster lama yg digoreng lg oleh buzzer. Andai ada poster ajakan donasi menggunakan foto sy dari lembaga manapun dipastikan itu tanpa izin. Jgnkan utk lembaga lain, PP Yatim Dhuafa sy saja tdk pernah mungut donasi, insya Allah kami msh sanggup membiayai sndiri.
— Hilmi Firdausi (@Hilmi28)",03/04/2023,,,0,0,0,0,https://turnbackhoax.id/2023/04/03/salah-poster-ajakan-donasi-act-untuk-palestina,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/04/Screenshot-1690-678x381.png
1649,07/03/2023,"“Pura Saraswati, Bali, Indonesia di pusat Ubud”",SALAH,Twitter,"Pura Saraswati (Pura Taman Saraswati, Pura Taman Saraswati) terletak di pusat Ubud, di wilayah istana kerajaan.”",07/03/2023,,,0,0,0,0,https://turnbackhoax.id/2023/03/07/salah-pura-saraswati-bali-indonesia-di-pusat-ubud,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/03/saraswati-temple-X-bali-03-1-678x381.png
1650,07/07/2025,Kaisar Jepang Sepakat Kirim Pesawat Militer Bantu Iran,SALAH,Twitter,"Kais4r jep4ng sepakat kirim pesawat militer menuju iran!
Setelah china kini giliran jepang. terlihat kirimkan pesawat mil1ter ke iran diduga berikan bantuan keamanan militer.
Gimana menurut kalian?",07/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/07/salah-kaisar-jepang-sepakat-kirim-pesawat-militer-bantu-iran,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/2.-Header-Kaisar-Jepang-678x381.png
1651,23/03/2025,Video “IKN Kebanjiran dan Hampir Tenggelam”,SALAH,Twitter,"“IKN BANJIR BESAR HAMPIR TENGELAM”
“IKN banjir jadi lautan air”
“IKN Banjir ! !.IKN SESUNGGUHNYA RENCANA JAHAT PENJAHAT NKRI BAJINGAN TOLOL JOKOWI PKI BERIJAZAH PALSU KETURUNAN CINA KAFIR KETURUNAN PKI GAK PUNYA AGAMA KARENA PKI ISLAMNYA TIPU2 CUMA KEDOK MENUTUPI KEJAHATAN2NYA,  ADALAH UNTUK DIRINYA DAN KELUARGANYA,  BERSAMA CINA KAFIR GARONG!”",23/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/23/salah-video-ikn-kebanjiran-dan-hampir-tenggelam,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/header-video-IKN-Banjir-678x381.png
1652,14/10/2025,Penemuan Meteor Jatuh di Majalengka,SALAH,Twitter,"“Sejumlah warga Brebes, Jawa Tengah, melaporkan melihat kilatan cahaya saat sebuah benda tak dikenal terbakar di langit. Melihat bentuknya, warga langsung menduga benda itu adalah meteorit. Tak lama kemudian, sebuah benda langit asing terlihat jatuh di wilayah desa Padaherang Sindangwangi, Majalengka, Jawa Barat. Sama seperti di Brebes, warga di sana juga mendengar suara dentuman keras.”",14/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/14/salah-penemuan-meteor-jatuh-di-majalengka,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Light-Background-14-678x381.png
1653,28/06/2023,"Foto “Bagai Presiden, ANIES & RAJA SALMAN dikawal aparat kerajaan saat Tawaf.”",SALAH,Twitter,"“Bagai Presiden, ANIES & RAJA SALMAN dikawal aparat kerajaan saat Tawaf.”",28/06/2023,,,0,0,0,0,https://turnbackhoax.id/2023/06/28/salah-foto-bagai-presiden-anies-raja-salman-dikawal-aparat-kerajaan-saat-tawaf,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2023/06/X-anies-tawaf-dikawal-03-1-678x381.png
