id,source,source_type,title,text,full_content,date,post_date,category,flag,social_media,label,label_text,verification_status,confidence_score,image_path,thumbnail_url,post_url,archive_url,blog_url,views,likes,comments,shares,verification_process,conclusion,fact_checker,has_local_image,image_file_name,image_file_size_mb,image_download_status
1738,turnbackhoax,fact_check,Tautan “Rekrutmen Kementerian Kesehatan”,"“Open Rekrutmen 2025 kementrian Kesehatan buka lapangan pekerjaan besar”ran Ayo Daftar Sekarang Jangan tunggu Nanti 👍👍👍 Untuk link pendaftaran nya langsung klik : http://indoaktif[dot]vercel[dot]app/daftarsekarang SELALU BERHATI-HATI DAN WASPADA TERHADAP SEGALA BENTUK PENIPUAN, ADMIN TIDAK BERTANGGUNG JAWAB”
“Recruitmen Kemenkes Tahun 2025 untuk SMA/SMK/ D3, D4, S1, S2 Terbuka di Seluruh Kemenkes Indonesia Tersedia 15 Posisi.”","Tautan “Rekrutmen Kementerian Kesehatan”. “Open Rekrutmen 2025 kementrian Kesehatan buka lapangan pekerjaan besar”ran Ayo Daftar Sekarang Jangan tunggu Nanti 👍👍👍 Untuk link pendaftaran nya langsung klik : http://indoaktif[dot]vercel[dot]app/daftarsekarang SELALU BERHATI-HATI DAN WASPADA TERHADAP SEGALA BENTUK PENIPUAN, ADMIN TIDAK BERTANGGUNG JAWAB”
“Recruitmen Kemenkes Tahun 2025 untuk SMA/SMK/ D3, D4, S1, S2 Terbuka di Seluruh Kemenkes Indonesia Tersedia 15 Posisi.”. ",27/03/2025,27/03/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1738\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/03/header-loker-kemenkes-tahun-2025-678x381.png,https://turnbackhoax.id/2025/03/27/penipuan-tautan-rekrutmen-kementerian-kesehatan,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.14353275299072266,success
1739,turnbackhoax,fact_check,Potret Uang Lembaran Baru Rp300.000,Prabowo akan meluncurkan uang baru 2025. Resmi dari Prabowo.,Potret Uang Lembaran Baru Rp300.000. Prabowo akan meluncurkan uang baru 2025. Resmi dari Prabowo.. ,28/09/2025,28/09/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1739\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/09/header-uang-baru-300-678x381.png,https://turnbackhoax.id/2025/09/28/salah-potret-uang-lembaran-baru-rp300-000,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.3981485366821289,success
1740,turnbackhoax,fact_check,Video “Orang Palestina Serang Gereja saat Malam Natal”,"Orang Palestina’ membenci Natal. Mereka menyerang sebuah gereja saat latihan Natal. Warga Palestina di Betlehem melepaskan tembakan, melemparkan batu, dan mencoba masuk ke dalam gereja pada malam Natal.","Video “Orang Palestina Serang Gereja saat Malam Natal”. Orang Palestina’ membenci Natal. Mereka menyerang sebuah gereja saat latihan Natal. Warga Palestina di Betlehem melepaskan tembakan, melemparkan batu, dan mencoba masuk ke dalam gereja pada malam Natal.. ",13/01/2025,13/01/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1740\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/01/wm-orang-palestina-serang-gereja-saat-natal-678x381.png,https://turnbackhoax.id/2025/01/13/salah-video-orang-palestina-serang-gereja-saat-malam-natal,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2336721420288086,success
1741,turnbackhoax,fact_check,Elon Musk Memproduksi Teknologi Istri Robot,"The real reason why Elon wants to regulate AI
Prompt : Elon Musk kissing hyper feminine humanoid robot with cat ears, the photo should be a full-length portrait, shallow depth of field to emphasize the subject, taken using a Canon EOS R…
— Diana Stark (@RedanceMe)","Elon Musk Memproduksi Teknologi Istri Robot. The real reason why Elon wants to regulate AI
Prompt : Elon Musk kissing hyper feminine humanoid robot with cat ears, the photo should be a full-length portrait, shallow depth of field to emphasize the subject, taken using a Canon EOS R…
— Diana Stark (@RedanceMe). ",25/05/2023,25/05/2023,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1741\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2023/05/Screenshot-1795-638x381.png,https://turnbackhoax.id/2023/05/25/salah-elon-musk-memproduksi-teknologi-istri-robot,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2857322692871094,success
1742,turnbackhoax,fact_check,Prabowo Lantik Ahok Sebagai Ketua KPK,“Prabowo akan lantik Ahok jadi ketua KPK. Presiden Purbaya dan Ahok bisa guncangkan dunia politik Indonesia”,Prabowo Lantik Ahok Sebagai Ketua KPK. “Prabowo akan lantik Ahok jadi ketua KPK. Presiden Purbaya dan Ahok bisa guncangkan dunia politik Indonesia”. ,31/10/2025,31/10/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1742\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Light-Background-43-678x381.png,https://turnbackhoax.id/2025/10/31/salah-prabowo-lantik-ahok-sebagai-ketua-kpk,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.3190135955810547,success
1743,turnbackhoax,fact_check,Tautan Pospay untuk Cek Pencairan BSU,"“🎉 BSU Kembali Cair! Dapatkan Rp600.000 Sekarang Melalui apk Pospay
Cek status Anda dan nikmati subsidi dari pemerintah untuk pekerja aktif.
✅ Khusus pekerja terdaftar BPJS Ketenagakerjaan
📌 Cair langsung ke rekening Anda
👉 https://pospay1.b-su.com/
Jangan tunggu! Segera klaim sekarang juga.”","Tautan Pospay untuk Cek Pencairan BSU. “🎉 BSU Kembali Cair! Dapatkan Rp600.000 Sekarang Melalui apk Pospay
Cek status Anda dan nikmati subsidi dari pemerintah untuk pekerja aktif.
✅ Khusus pekerja terdaftar BPJS Ketenagakerjaan
📌 Cair langsung ke rekening Anda
👉 https://pospay1.b-su.com/
Jangan tunggu! Segera klaim sekarang juga.”. ",21/07/2025,21/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1743\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-29-678x381.png,https://turnbackhoax.id/2025/07/21/penipuan-tautan-pospay-untuk-cek-pencairan-bsu,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.28786182403564453,success
1744,turnbackhoax,fact_check,“KALIMANTAN TOLAK KEDATANGAN JOKOWI IKN TERANCAM Gagal SUKU DAYAK NGAMUK”,View this post on Instagram,“KALIMANTAN TOLAK KEDATANGAN JOKOWI IKN TERANCAM Gagal SUKU DAYAK NGAMUK”. View this post on Instagram. ,03/02/2023,03/02/2023,,SALAH,Instagram,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1744\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2023/02/X-dayak-tolak-jokowi-03-1-678x381.png,https://turnbackhoax.id/2023/02/03/salah-kalimantan-tolak-kedatangan-jokowi-ikn-terancam-gagal-suku-dayak-ngamuk,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.31394290924072266,success
1745,turnbackhoax,fact_check,Dokumentasi “Kemarahan Obama karena Trump Ikut Campur Perang Iran vs Israel”,“Barack Obama marah besar kepada Donald Trump karena ikut campur per4ang Iran vs Israel Trump hanya ingin mengorbankan rakyat yang tak bersalah bukan cinta Amerika”,Dokumentasi “Kemarahan Obama karena Trump Ikut Campur Perang Iran vs Israel”. “Barack Obama marah besar kepada Donald Trump karena ikut campur per4ang Iran vs Israel Trump hanya ingin mengorbankan rakyat yang tak bersalah bukan cinta Amerika”. ,09/07/2025,09/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1745\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-9-678x381.png,https://turnbackhoax.id/2025/07/09/salah-dokumentasi-kemarahan-obama-karena-trump-ikut-campur-perang-iran-vs-israel,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2683143615722656,success
1746,turnbackhoax,fact_check,"Mahasiswa Demo Besar-besaran, Tuntut Harvey Moeis Dihukum Mati",“DEMO BESAR BESARAN MAHASISWA AGAR HARVE MOEIS DI HUKUM MATI | korupsi # 300 T # harve moeis”,"Mahasiswa Demo Besar-besaran, Tuntut Harvey Moeis Dihukum Mati. “DEMO BESAR BESARAN MAHASISWA AGAR HARVE MOEIS DI HUKUM MATI | korupsi # 300 T # harve moeis”. ",09/01/2025,09/01/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1746\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/01/Screenshot-2025-01-08-213043-678x381.png,https://turnbackhoax.id/2025/01/09/salah-mahasiswa-demo-besar-besaran-tuntut-harvey-moeis-dihukum-mati,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.21096038818359375,success
1747,turnbackhoax,fact_check,Video “Perang Indonesia Ku VS australia semakin tak terbendung!”,“Terbaru Hari ini !!Perang Indonesia Ku VS australia semakin tak terbendung!Tak ada kata damai!Saling serang indonesia VS australia.…”,Video “Perang Indonesia Ku VS australia semakin tak terbendung!”. “Terbaru Hari ini !!Perang Indonesia Ku VS australia semakin tak terbendung!Tak ada kata damai!Saling serang indonesia VS australia.…”. ,17/02/2023,17/02/2023,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1747\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2023/02/X-perang-id-aus-tak-terbendung-03-1-678x381.png,https://turnbackhoax.id/2023/02/17/salah-video-perang-indonesia-ku-vs-australia-semakin-tak-terbendung,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.24971771240234375,success
1748,turnbackhoax,fact_check,[PARODI] Jepang dan Indonesia akan Lakukan Pertukaran Antarwarga Lebih Dari 500 Ribu dalam 5 Tahun ke Depan,“Jepang dan Indonesia Akan Lakukan Pertukaran Antarwarga lebih dari 500 ribu dalam 5 tahun ke depan”,[PARODI] Jepang dan Indonesia akan Lakukan Pertukaran Antarwarga Lebih Dari 500 Ribu dalam 5 Tahun ke Depan. “Jepang dan Indonesia Akan Lakukan Pertukaran Antarwarga lebih dari 500 ribu dalam 5 tahun ke depan”. ,23/09/2025,23/09/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1748\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Light-Background-13-678x381.png,https://turnbackhoax.id/2025/09/23/parodi-jepang-dan-indonesia-akan-lakukan-pertukaran-antarwarga-lebih-dari-500-ribu-dalam-5-tahun-ke-depan,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2713603973388672,success
1749,turnbackhoax,fact_check,Telegram Berikan Bonus Kuota Internet Gratis,"“TELEGRAM Bagi-bagi Bonus Awal Tahun 2025 Dapatkan Kuota Internet GRATIS 70GB Khusus Pengguna Telegaram, BONUS BERLAKU UNTUK SEMUA OPERATOR Silahkan Daftar nomor anda 👇👇 https://gratis-kuota[dot]beiwe[dot]site/25ki5376780783 XL#INDOSAT#AXIS#TRI#SMARTFREN#TELKOMSEL#SEMUAOPERATOR”","Telegram Berikan Bonus Kuota Internet Gratis. “TELEGRAM Bagi-bagi Bonus Awal Tahun 2025 Dapatkan Kuota Internet GRATIS 70GB Khusus Pengguna Telegaram, BONUS BERLAKU UNTUK SEMUA OPERATOR Silahkan Daftar nomor anda 👇👇 https://gratis-kuota[dot]beiwe[dot]site/25ki5376780783 XL#INDOSAT#AXIS#TRI#SMARTFREN#TELKOMSEL#SEMUAOPERATOR”. ",30/01/2025,30/01/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1749\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/01/HEADER-Light-Background-5-678x381.png,https://turnbackhoax.id/2025/01/30/penipuan-telegram-berikan-bonus-kuota-internet-gratis,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.150360107421875,success
1750,turnbackhoax,fact_check,EMAIL PROGRAM KERJA SAMA SHOPEE DAN MAXIM BERHADIAH RP3 JUTA,"Hai kak, maaf atas ketidaknyamanannya. Terkait kendala dihubungi oleh pihak yg mengatasnamakan Shopee. Mimin infoin mohon utk tdk menginformasikan data pribadi km ke pihak lain ya kak agar akun km selalu aman. (1/3)
— Shopee Indonesia (@ShopeeID)","EMAIL PROGRAM KERJA SAMA SHOPEE DAN MAXIM BERHADIAH RP3 JUTA. Hai kak, maaf atas ketidaknyamanannya. Terkait kendala dihubungi oleh pihak yg mengatasnamakan Shopee. Mimin infoin mohon utk tdk menginformasikan data pribadi km ke pihak lain ya kak agar akun km selalu aman. (1/3)
— Shopee Indonesia (@ShopeeID). ",11/01/2023,11/01/2023,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1750\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2023/01/Screenshot-959-600x381.png,https://turnbackhoax.id/2023/01/11/salah-email-program-kerja-sama-shopee-dan-maxim-berhadiah-rp3-juta,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.09008407592773438,success
1751,turnbackhoax,fact_check,PSSI Resmi Tunjuk Roberto Mancini Gantikan Patrick Kluivert,"“🔥 “STY TERBUANG! 😱 PSSI Sepakati Kontrak Fantastis dengan Roberto Mancini untuk Gantikan Kluivert di Timnas Indonesia!”
Lihat cerita lengkapnya di komentar pertama
👇
Hingga Senin (27/10/2025) unggahan tersebut telah mendapatkan 3.565 tanda suka, mendapat 2.100 komentar, dan dibagikan ulang sebanyak 30 kali oleh pengguna Facebook lainnya.","PSSI Resmi Tunjuk Roberto Mancini Gantikan Patrick Kluivert. “🔥 “STY TERBUANG! 😱 PSSI Sepakati Kontrak Fantastis dengan Roberto Mancini untuk Gantikan Kluivert di Timnas Indonesia!”
Lihat cerita lengkapnya di komentar pertama
👇
Hingga Senin (27/10/2025) unggahan tersebut telah mendapatkan 3.565 tanda suka, mendapat 2.100 komentar, dan dibagikan ulang sebanyak 30 kali oleh pengguna Facebook lainnya.. ",30/10/2025,30/10/2025,,SALAH,Facebook,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1751\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Dark-Background_20251027_162036_0001-678x381.png,https://turnbackhoax.id/2025/10/30/salah-pssi-resmi-tunjuk-roberto-mancini-gantikan-patrick-kluivert,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.26836490631103516,success
1752,turnbackhoax,fact_check,Video “ANWAR TERTANGKAP BASAH – MALAYSIA – UCRANIA”,“ANWAR TERTANGKAP BASAH – MALAYSIA – UCRANIA – DUNIA MILITER UPDATE – BERITA TERKINI”.,Video “ANWAR TERTANGKAP BASAH – MALAYSIA – UCRANIA”. “ANWAR TERTANGKAP BASAH – MALAYSIA – UCRANIA – DUNIA MILITER UPDATE – BERITA TERKINI”.. ,03/04/2023,03/04/2023,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1752\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2023/04/X-ai-tertangkap-basah-03-1-678x381.png,https://turnbackhoax.id/2023/04/03/salah-video-anwar-tertangkap-basah-malaysia-ucrania,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2489776611328125,success
1753,turnbackhoax,fact_check,PJ GUBERNUR JATENG BERADA DI BARISAN TKN PRABOWO GIBRAN,— abunawas return (@AbunawasReturn),PJ GUBERNUR JATENG BERADA DI BARISAN TKN PRABOWO GIBRAN. — abunawas return (@AbunawasReturn). ,31/12/2023,31/12/2023,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1753\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2023/12/IMG_20231231_112001_772-678x381.jpg,https://turnbackhoax.id/2023/12/31/salah-pj-gubernur-jateng-berada-di-barisan-tkn-prabowo-gibran,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.03814220428466797,success
1754,turnbackhoax,fact_check,Pendaftaran Bantuan Dana Hibah “Al Bayti Saudi Arabia—UEA”,“Selamat datang di pelayanan BANTUAN DANA HIBAH AL BAYTI SAUDI ARABIA DAN UEA sebagai bentuk BAYTUL MAAL apakah anda sudah menerima dana bantuan di tahun 2025 ini? Jika belum menerima BANTUAN DANA HIBAH? Untuk yang belum menerima segera daftarkan diri Anda. Karena penerimaan terbatas.”,Pendaftaran Bantuan Dana Hibah “Al Bayti Saudi Arabia—UEA”. “Selamat datang di pelayanan BANTUAN DANA HIBAH AL BAYTI SAUDI ARABIA DAN UEA sebagai bentuk BAYTUL MAAL apakah anda sudah menerima dana bantuan di tahun 2025 ini? Jika belum menerima BANTUAN DANA HIBAH? Untuk yang belum menerima segera daftarkan diri Anda. Karena penerimaan terbatas.”. ,07/03/2025,07/03/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1754\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/03/header-bantuan-UEA-678x381.png,https://turnbackhoax.id/2025/03/07/penipuan-pendaftaran-bantuan-dana-hibah-al-bayti-saudi-arabia-uea,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.18944168090820312,success
1755,turnbackhoax,fact_check,Indro Warkop Tegur Rocky Gerung karena Mengkritik KDM,KESAL! INDRO WARKOP SENTIL ROCKY GERUNG,Indro Warkop Tegur Rocky Gerung karena Mengkritik KDM. KESAL! INDRO WARKOP SENTIL ROCKY GERUNG. ,08/07/2025,08/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1755\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/07/Copy-of-Copy-of-Copy-of-2.-Misleading-Content_20250707_031454_0000-678x381.png,https://turnbackhoax.id/2025/07/08/salah-indro-warkop-menegur-keras-rocky-gerung-karena-mengkritik-kdm,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2749347686767578,success
1756,turnbackhoax,fact_check,Prabowo Segera Usir Habib Ba’alawi,"“Presiden Prabowo Segera Usir Habib Ba’alawi, Kiat Hukum Menghadapi “Teroris” Bukan Keturunan Nabi”","Prabowo Segera Usir Habib Ba’alawi. “Presiden Prabowo Segera Usir Habib Ba’alawi, Kiat Hukum Menghadapi “Teroris” Bukan Keturunan Nabi”. ",01/08/2025,01/08/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1756\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Dark-Background-678x381.png,https://turnbackhoax.id/2025/08/01/salah-prabowo-segera-usir-habib-baalawi,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.22853374481201172,success
1757,turnbackhoax,fact_check,Wakil Presiden Terlibat Judi Online,"Bagaimana Bisa Gibran “Follow” Akun Judi Online d Instagram? (tangkapan layar berita dari kompas.com)
Wapres terlibat Judol
Apakah wapres terlibat judol?","Wakil Presiden Terlibat Judi Online. Bagaimana Bisa Gibran “Follow” Akun Judi Online d Instagram? (tangkapan layar berita dari kompas.com)
Wapres terlibat Judol
Apakah wapres terlibat judol?. ",20/06/2025,20/06/2025,,SALAH,Instagram,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1757\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/06/Copy-of-2.-Misleading-Content_20250614_135115_0000-678x381.png,https://turnbackhoax.id/2025/06/20/salah-wakil-presiden-terlibat-judi-online,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.1263418197631836,success
1758,turnbackhoax,fact_check,Video Tentara Israel Menargetkan Sniper ke Anak-anak Palestina Saat di Sekolah,"The first moment when the school was targeted in the town of Afes, east Idlib causing fear and panic among children.
— Levant 24 (@Levant_24_)","Video Tentara Israel Menargetkan Sniper ke Anak-anak Palestina Saat di Sekolah. The first moment when the school was targeted in the town of Afes, east Idlib causing fear and panic among children.
— Levant 24 (@Levant_24_). ",27/12/2023,27/12/2023,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1758\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2023/12/Tentara-Israel-Menargetkan-Sekolah-678x381.png,https://turnbackhoax.id/2023/12/27/salah-video-tentara-israel-menargetkan-sniper-ke-anak-anak-palestina-saat-di-sekolah,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.16299724578857422,success
1759,turnbackhoax,fact_check,Ratusan Rudal Hypersonic Melintasi Langit Israel,"Gue Benci Perang
Tapi harus diakui, footage ratusan rudal hypersonic yang melintasi langit Israel itu kayak adegan film sci-fi.
Sayangnya, ini bukan film.
Ini nyata.
Dan yang jatuh bukan efek CGI, tapi korban manusia.","Ratusan Rudal Hypersonic Melintasi Langit Israel. Gue Benci Perang
Tapi harus diakui, footage ratusan rudal hypersonic yang melintasi langit Israel itu kayak adegan film sci-fi.
Sayangnya, ini bukan film.
Ini nyata.
Dan yang jatuh bukan efek CGI, tapi korban manusia.. ",20/06/2025,20/06/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1759\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2025/06/WhatsApp-Image-2025-06-20-at-22.14.19-678x381.jpeg,https://turnbackhoax.id/2025/06/20/salah-ratusan-rudal-hypersonic-melintasi-langit-israel,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.03845024108886719,success
1760,turnbackhoax,fact_check,Prabowo Marah Besar atas Kebijakan Pelat Nomor Kendaraan di Sumut,“pak prabowo subianto presiden republik marah besar saat tanggapi pernyataan Bob nasution gubernur Sumatera utara yang melarang mobil berplat BL yang berasal dari aceh melintasi wilayah Medan pak prabowo secara blak-blakan mengatakan bahwa kebijakan tersebut sangat ngawur dan makin mempersulit masyarakat untuk mencari rezeki bahkan pak prabowo mengancam akan turun tangan langsung jika kebijakan tersebut diberlakukan”,Prabowo Marah Besar atas Kebijakan Pelat Nomor Kendaraan di Sumut. “pak prabowo subianto presiden republik marah besar saat tanggapi pernyataan Bob nasution gubernur Sumatera utara yang melarang mobil berplat BL yang berasal dari aceh melintasi wilayah Medan pak prabowo secara blak-blakan mengatakan bahwa kebijakan tersebut sangat ngawur dan makin mempersulit masyarakat untuk mencari rezeki bahkan pak prabowo mengancam akan turun tangan langsung jika kebijakan tersebut diberlakukan”. ,08/10/2025,08/10/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1760\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Dark-Background-67-678x381.png,https://turnbackhoax.id/2025/10/08/salah-prabowo-marah-besar-atas-kebijakan-pelat-nomor-kendaraan-di-sumut,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.27599239349365234,success
1761,turnbackhoax,fact_check,MAHFUD MD LAPORKAN GIBRAN KE KPU KARENA TERINDIKASI GUNAKAN ALAT DAN TRIK LICIK SAAT DEBAT,"wow, samsul akan dilaporkan…!
— ͔ (@herculep638)","MAHFUD MD LAPORKAN GIBRAN KE KPU KARENA TERINDIKASI GUNAKAN ALAT DAN TRIK LICIK SAAT DEBAT. wow, samsul akan dilaporkan…!
— ͔ (@herculep638). ",31/12/2023,31/12/2023,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1761\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2023/12/IMG_20231231_002110_348-678x381.jpg,https://turnbackhoax.id/2023/12/31/salah-mahfud-md-laporkan-gibran-ke-kpu-karena-terindikasi-gunakan-alat-dan-trik-licik-saat-debat,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.044335365295410156,success
1762,turnbackhoax,fact_check,Tautan Gebyar Undian BRI Edisi HUT RI,"“𝗣𝗥𝗢𝗚𝗥𝗔𝗠 HUT RI KE 80 Khusus Nasabah BANK BRI yang sudah mempunyai BRImo Mobile. BRI Festival Berhadiah Hadir lagi jangan lewatkan kesempatan Anda untuk memenangkan hadiah undian BRImo BRI Berhadiah, Ayo buruan Daftar dan Raih hadiah menarik sebagai apresiasi dari Bank BRI ingat nasabah tidak dipungut biaya apapun tinggal   𝐊𝐥𝐢𝐤 𝐓𝐨𝐦𝐛𝐨𝐥 Daftar …!
𝗛𝗮𝗱𝗶𝗮𝗵 𝗨𝘁𝗮𝗺𝗮 & 𝗟𝗮𝗶𝗻𝗻𝘆𝗮 :
-10 Unit Mobil Brio
-10 Unit Mobil Fortuner
-10 Unit Mobil Pajero
-15 Unit Rumah Gratis
-20 Unit Honda Scopy
-20 Unit Yamaha Nmax
-60 Tablet & Leptop
-10 Paket Umroh Gratis
-10 Paket Wisata Malaysia
-Uang Tunai Rp, 600 Juta
-20 emas batangan
-20 Unit TV Led”","Tautan Gebyar Undian BRI Edisi HUT RI. “𝗣𝗥𝗢𝗚𝗥𝗔𝗠 HUT RI KE 80 Khusus Nasabah BANK BRI yang sudah mempunyai BRImo Mobile. BRI Festival Berhadiah Hadir lagi jangan lewatkan kesempatan Anda untuk memenangkan hadiah undian BRImo BRI Berhadiah, Ayo buruan Daftar dan Raih hadiah menarik sebagai apresiasi dari Bank BRI ingat nasabah tidak dipungut biaya apapun tinggal   𝐊𝐥𝐢𝐤 𝐓𝐨𝐦𝐛𝐨𝐥 Daftar …!
𝗛𝗮𝗱𝗶𝗮𝗵 𝗨𝘁𝗮𝗺𝗮 & 𝗟𝗮𝗶𝗻𝗻𝘆𝗮 :
-10 Unit Mobil Brio
-10 Unit Mobil Fortuner
-10 Unit Mobil Pajero
-15 Unit Rumah Gratis
-20 Unit Honda Scopy
-20 Unit Yamaha Nmax
-60 Tablet & Leptop
-10 Paket Umroh Gratis
-10 Paket Wisata Malaysia
-Uang Tunai Rp, 600 Juta
-20 emas batangan
-20 Unit TV Led”. ",31/08/2025,31/08/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1762\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-31-at-12.29.50-1-678x381.jpeg,https://turnbackhoax.id/2025/08/31/penipuan-tautan-gebyar-undian-bri-edisi-hut-ri,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.04826164245605469,success
